City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
380,Tchollire,CM,2022-07-17 15:11:42,8.4022,14.1698,75.67,83,98,3.33
381,Margate,GB,2022-07-17 15:11:42,51.3813,1.3862,81.1,55,93,1.01
382,Devils Lake,US,2022-07-17 15:10:26,48.1128,-98.8651,80.58,75,0,8.05
383,Dunedin,NZ,2022-07-17 15:11:43,-45.8742,170.5036,51.53,69,100,11.05
384,Frutal,BR,2022-07-17 15:11:43,-20.0247,-48.9406,85.91,27,56,6.31
385,Sur,OM,2022-07-17 15:11:44,22.5667,59.5289,88.83,61,100,6.26
386,Labuhan,ID,2022-07-17 15:11:44,-6.8844,112.2051,78.84,83,100,7.49
387,Mapiripan,CO,2022-07-17 15:11:44,2.8892,-72.1256,80.65,82,74,1.5
388,Kalianget,ID,2022-07-17 15:11:45,-7.05,113.9333,79.83,77,23,11.72
389,Moerai,PF,2022-07-17 15:11:45,-22.4333,-151.3333,72.61,62,93,20.09
390,Puksoozero,RU,2022-07-17 15:11:46,62.5903,40.6066,63.79,64,100,1.5
391,Miguel Auza,MX,2022-07-17 15:11:46,24.2933,-103.4503,66.69,53,31,9.6
392,Belle Fourche,US,2022-07-17 15:08:48,44.6714,-103.8522,89.55,40,0,3.91
393,Wau,SS,2022-07-17 15:11:46,7.7029,27.9953,88.72,51,52,2.37
394,Deputatskiy,RU,2022-07-17 15:11:47,69.3,139.9,40.53,79,91,1.74
395,Jalu,LY,2022-07-17 15:11:47,29.0331,21.5482,98.74,15,0,14.76
396,Lugovoy,KZ,2022-07-17 15:11:48,42.9472,72.7644,85.21,16,0,6.73
397,Menongue,AO,2022-07-17 15:11:48,-14.6585,17.691,77.36,17,1,8.01
398,Parfino,RU,2022-07-17 15:11:49,57.9731,31.6481,64.04,68,94,4.09
399,Kulhudhuffushi,MV,2022-07-17 15:11:49,6.6221,73.07,81.93,80,61,15.61
400,Sungaipenuh,ID,2022-07-17 15:11:49,-2.0833,101.3833,65.19,94,81,2.75
401,Muroto,JP,2022-07-17 15:11:50,33.2833,134.15,78.93,82,100,9.64
402,Mlowo,TZ,2022-07-17 15:11:50,-9.0,32.9833,65.1,52,100,8.55
403,Capitan Bado,PY,2022-07-17 15:11:51,-23.2667,-55.5333,56.37,56,100,6.26
404,Luderitz,NA,2022-07-17 15:11:51,-26.6481,15.1594,68.38,46,11,4.54
405,San Policarpo,PH,2022-07-17 15:11:51,12.1791,125.5072,80.29,83,100,1.66
406,Necochea,AR,2022-07-17 15:11:52,-38.5473,-58.7368,50.29,42,4,20.8
407,Bouloupari,NC,2022-07-17 15:11:52,-21.8667,166.05,62.51,83,18,2.84
408,Steamboat Springs,US,2022-07-17 15:09:06,40.485,-106.8317,74.7,52,0,0.0
409,Leshukonskoye,RU,2022-07-17 15:11:53,64.8989,45.7622,70.11,49,100,3.13
410,Ballina,AU,2022-07-17 15:12:53,-28.8667,153.5667,59.77,71,53,10.36
411,Ampanihy,MG,2022-07-17 15:12:54,-24.7,44.75,74.12,42,99,11.21
412,Khon Buri,TH,2022-07-17 15:12:54,14.5254,102.2459,82.53,86,60,5.57
413,Nabire,ID,2022-07-17 15:12:55,-3.3667,135.4833,74.79,94,100,1.14
414,Liseleje,DK,2022-07-17 15:12:55,56.0053,11.9483,71.17,68,56,10.0
415,Ningxiang,CN,2022-07-17 15:12:12,37.34,111.2052,68.58,48,85,2.53
416,Nago,JP,2022-07-17 15:12:56,26.5881,127.9761,83.25,88,100,15.97
417,Hualmay,PE,2022-07-17 15:12:56,-11.0964,-77.6139,63.57,75,44,6.17
418,Hirado,JP,2022-07-17 15:12:56,33.3597,129.5531,78.39,87,100,13.38
419,Gobabis,NA,2022-07-17 15:12:57,-22.45,18.9667,68.29,21,0,12.59
420,Sorong,ID,2022-07-17 15:12:57,-0.8833,131.25,76.6,89,100,7.94
421,Mizan Teferi,ET,2022-07-17 15:12:57,6.9833,35.5833,64.45,96,100,1.23
422,Kokopo,PG,2022-07-17 15:12:58,-4.352,152.2633,77.2,81,99,4.76
423,Pandan,PH,2022-07-17 15:12:58,14.0453,124.1694,81.16,81,76,1.05
424,Elko,US,2022-07-17 15:12:59,41.0002,-115.5012,77.65,25,3,1.01
425,Show Low,US,2022-07-17 15:12:59,34.2542,-110.0298,81.01,33,0,3.44
426,Port Hedland,AU,2022-07-17 15:12:59,-20.3167,118.5667,57.25,72,0,2.3
427,Fort Morgan,US,2022-07-17 15:10:43,40.2503,-103.8,81.82,73,0,4.61
428,Ekibastuz,KZ,2022-07-17 15:13:00,51.6667,75.3667,73.35,41,40,19.19
429,San Quintin,MX,2022-07-17 15:13:00,30.4833,-115.95,68.9,82,26,4.21
430,Ligayan,PH,2022-07-17 15:13:01,4.6533,119.4706,83.1,69,100,6.29
431,Pyaozerskiy,RU,2022-07-17 15:13:01,65.8333,31.1667,62.8,72,36,9.62
432,Khrebtovaya,RU,2022-07-17 15:13:02,56.7032,104.2494,51.04,92,8,1.88
433,Soloneshnoye,RU,2022-07-17 15:13:02,51.6544,84.3197,62.51,97,100,4.32
434,Yulara,AU,2022-07-17 15:13:02,-25.2406,130.9889,54.82,19,23,6.6
435,Sisimiut,GL,2022-07-17 15:13:03,66.9395,-53.6735,45.36,79,94,5.66
436,Lumeje,AO,2022-07-17 15:13:03,-11.55,20.7833,79.47,22,6,6.55
437,Pimentel,PE,2022-07-17 15:13:04,-6.8367,-79.9342,66.49,68,20,11.5
438,Mount Isa,AU,2022-07-17 15:13:04,-20.7333,139.5,51.57,76,0,2.3
439,Kuchera,IN,2022-07-17 15:13:05,26.9839,73.9719,92.34,52,98,0.83
440,Sokoto,NG,2022-07-17 15:13:05,13.0609,5.239,84.47,58,84,11.92
441,Lata,PT,2022-07-17 15:13:05,40.1629,-8.3327,89.49,45,38,10.71
442,Asau,RO,2022-07-17 15:13:06,46.4333,26.4,72.52,32,41,9.8
443,Lazaro Cardenas,MX,2022-07-17 15:13:06,17.9583,-102.2,80.78,76,81,3.8
444,Rudbar,AF,2022-07-17 15:13:07,30.15,62.6,103.23,7,0,4.25
445,Ulladulla,AU,2022-07-17 15:13:07,-35.35,150.4667,53.37,66,61,9.86
446,Migori,KE,2022-07-17 15:13:08,-1.0634,34.4731,71.94,58,55,9.33
447,Shihezi,CN,2022-07-17 15:13:08,44.3,86.0333,84.24,23,92,11.16
448,Isangel,VU,2022-07-17 15:13:09,-19.55,169.2667,73.22,85,67,14.9
449,Neryungri,RU,2022-07-17 15:13:09,56.6709,124.6491,62.42,88,0,2.01
450,Tigzirt,DZ,2022-07-17 15:13:10,36.8886,4.1198,88.68,50,0,14.47
451,Ishinomaki,JP,2022-07-17 15:13:10,38.4167,141.3,71.38,94,4,4.97
452,Priargunsk,RU,2022-07-17 15:13:10,50.3691,119.1012,63.95,91,92,3.49
453,Bathsheba,BB,2022-07-17 15:13:11,13.2167,-59.5167,86.61,83,40,25.32
454,Kommunisticheskiy,RU,2022-07-17 15:13:11,61.6789,64.4819,71.11,44,100,2.19
455,Gold Coast,AU,2022-07-17 15:13:12,-28.0,153.4333,62.17,92,100,4.61
456,San Antonio,US,2022-07-17 15:10:21,29.4241,-98.4936,88.11,60,0,10.36
457,Solnechnyy,RU,2022-07-17 15:13:12,50.7214,136.6319,60.76,67,83,2.82
458,Pangai,TO,2022-07-17 15:13:13,-19.8,-174.35,76.75,73,26,23.15
459,Talaya,RU,2022-07-17 15:14:13,61.3833,152.75,62.55,94,78,5.1
460,Brejo Da Madre De Deus,BR,2022-07-17 15:14:13,-8.1458,-36.3711,76.71,63,75,13.85
461,Manzanillo,CU,2022-07-17 15:14:14,20.3433,-77.1167,84.92,66,6,3.62
462,Pacora,PA,2022-07-17 15:14:14,9.0833,-79.2833,87.21,79,40,3.44
463,Beringovskiy,RU,2022-07-17 15:14:15,63.05,179.3167,56.61,81,100,19.33
464,Markova,UA,2022-07-17 15:14:15,48.6758,24.4138,63.88,46,98,10.0
465,Usinsk,RU,2022-07-17 15:14:15,65.9939,57.5281,64.62,85,100,3.02
466,Simbahan,PH,2022-07-17 15:14:16,6.3032,120.5836,83.75,72,100,7.85
467,Kemijarvi,FI,2022-07-17 15:14:16,66.7131,27.4306,64.2,57,98,1.88
468,Parys,FR,2022-07-17 15:11:29,48.8534,2.3488,92.37,24,0,10.36
469,Lompoc,US,2022-07-17 15:14:17,34.6391,-120.4579,57.61,96,100,3.44
470,Mporokoso,ZM,2022-07-17 15:14:17,-9.3727,30.125,74.43,30,68,8.86
471,Oranjemund,NA,2022-07-17 15:14:18,-28.55,16.4333,66.61,51,9,6.78
472,Naica,MX,2022-07-17 15:14:18,27.85,-105.4833,80.55,38,73,11.25
473,Freeport,US,2022-07-17 15:14:18,40.6576,-73.5832,83.98,62,20,9.22
474,Lingao,CN,2022-07-17 15:14:19,19.9103,109.6859,84.49,80,97,4.0
475,Alta Floresta,BR,2022-07-17 15:14:19,-9.8756,-56.0861,93.74,23,1,7.78
476,Havoysund,NO,2022-07-17 15:14:20,70.9963,24.6622,53.83,92,100,18.54
477,Yegorlykskaya,RU,2022-07-17 15:14:20,46.5656,40.6562,94.19,34,78,11.45
478,Reinosa,ES,2022-07-17 15:12:33,42.9996,-4.138,97.23,17,64,0.65
479,Kidal,ML,2022-07-17 15:14:21,18.4411,1.4078,97.88,28,88,8.75
480,Rochegda,RU,2022-07-17 15:14:21,62.8,43.25,66.38,64,100,2.91
481,Santa Fe,AR,2022-07-17 15:13:15,-31.6333,-60.7,54.01,58,0,8.99
482,Xifeng,CN,2022-07-17 15:14:22,42.7372,124.7222,66.2,96,88,4.72
483,Almaznyy,RU,2022-07-17 15:14:22,48.0448,40.045,87.67,26,64,11.27
484,Arroyo,ES,2022-07-17 15:14:22,41.6096,-4.7969,104.07,13,20,11.5
485,Pontes E Lacerda,BR,2022-07-17 15:13:49,-15.2261,-59.3353,74.59,57,85,7.31
486,Aljezur,PT,2022-07-17 15:14:23,37.3191,-8.8033,77.97,62,27,10.02
487,Hami,CN,2022-07-17 15:14:23,42.8,93.45,85.68,23,15,2.13
488,Sakakah,SA,2022-07-17 15:14:24,29.9697,40.2064,104.9,9,0,3.71
489,Sterling,US,2022-07-17 15:10:12,39.0062,-77.4286,82.22,87,75,4.61
490,Suez,EG,2022-07-17 15:14:24,29.9737,32.5263,96.76,20,0,19.91
491,Dariba,IN,2022-07-17 15:14:25,24.95,74.1333,84.31,69,98,6.76
492,Chirongui,YT,2022-07-17 15:14:25,-12.9319,45.1483,78.73,69,17,10.85
493,Rabak,SD,2022-07-17 15:14:26,13.1809,32.74,95.34,32,47,5.44
494,Yinchuan,CN,2022-07-17 15:14:20,38.4681,106.2731,83.3,18,100,2.75
495,Ust-Kan,RU,2022-07-17 15:14:26,50.9276,84.761,59.52,91,100,7.05
496,San Ramon De La Nueva Oran,AR,2022-07-17 15:10:34,-23.1322,-64.326,61.43,34,0,3.4
497,Nanticoke,US,2022-07-17 15:14:27,41.2054,-76.0049,84.49,70,44,1.99
498,Jertih,MY,2022-07-17 15:14:27,5.7336,102.4897,78.53,90,65,1.3
499,Pisco,PE,2022-07-17 15:14:28,-13.7,-76.2167,64.45,68,20,4.61
500,Marsabit,KE,2022-07-17 15:14:28,2.3284,37.9899,74.25,40,90,19.1
501,Uromi,NG,2022-07-17 15:14:29,6.7,6.3333,78.17,72,100,5.95
502,Zyryanka,RU,2022-07-17 15:14:29,65.75,150.85,47.88,68,75,5.3
503,Simao,CN,2022-07-17 15:14:29,22.7886,100.9748,68.95,95,100,2.71
504,Bosaso,SO,2022-07-17 15:14:30,11.2842,49.1816,92.14,48,0,4.83
505,Bardsir,IR,2022-07-17 15:14:30,29.9227,56.5743,85.42,8,3,15.64
506,Qaqortoq,GL,2022-07-17 15:15:31,60.7167,-46.0333,45.54,75,11,10.16
507,Svarstad,NO,2022-07-17 15:15:31,59.399,9.9698,75.27,45,94,3.0
508,Brookhaven,US,2022-07-17 15:13:23,31.5791,-90.4407,87.8,59,75,4.85
509,Swan River,CA,2022-07-17 15:15:32,52.1058,-101.2676,78.69,78,0,6.91
510,Black Forest,US,2022-07-17 15:15:24,39.0131,-104.7008,78.84,40,0,4.61
511,Manyana,BW,2022-07-17 15:11:18,-23.4,21.7167,67.42,25,0,10.87
512,Buri,BR,2022-07-17 15:15:32,-23.7975,-48.5928,80.02,53,100,3.18
513,Dergachi,RU,2022-07-17 15:15:33,51.2328,48.7659,81.16,44,18,6.24
514,Brae,GB,2022-07-17 15:15:33,60.3964,-1.353,56.41,77,97,13.6
515,Camacha,PT,2022-07-17 15:15:34,33.0833,-16.3333,72.82,69,40,16.11
516,Abu Samrah,SY,2022-07-17 15:15:34,35.3029,37.1841,96.44,20,0,16.35
517,Yenagoa,NG,2022-07-17 15:15:34,4.9247,6.2642,83.86,58,82,5.64
518,Tilichiki,RU,2022-07-17 15:15:35,60.4667,166.1,52.9,89,74,6.02
519,Soe,ID,2022-07-17 15:15:35,-9.8607,124.284,60.51,89,21,5.53
520,Muyezerskiy,RU,2022-07-17 15:15:36,63.9333,31.65,62.94,59,55,9.19
521,Kuryk,KZ,2022-07-17 15:15:36,43.2,51.65,93.4,30,0,12.17
522,Camargo,MX,2022-07-17 15:15:36,27.6667,-105.1667,81.0,39,63,7.07
523,Arlit,NE,2022-07-17 15:15:37,18.7369,7.3853,103.71,19,1,6.11
524,Sale,MA,2022-07-17 15:15:37,34.0389,-6.8166,77.68,73,75,9.22
525,Calexico,US,2022-07-17 15:15:38,32.679,-115.4989,98.1,53,0,8.05
526,Lahij,YE,2022-07-17 15:15:38,13.1667,44.5833,98.69,23,100,11.65
527,Kitimat,CA,2022-07-17 15:15:08,54.0524,-128.6534,55.78,27,89,1.25
528,Roros,NO,2022-07-17 15:15:39,62.5747,11.3842,55.24,67,75,4.29
529,Mareeba,AU,2022-07-17 15:15:39,-17.0,145.4333,63.32,88,11,2.64
530,Gaya,IN,2022-07-17 15:15:39,24.7833,85.0,89.51,66,40,13.8
531,Tiznit,MA,2022-07-17 15:15:40,29.5833,-9.5,91.2,32,0,10.56
532,Srednekolymsk,RU,2022-07-17 15:15:40,67.45,153.6833,40.51,54,0,5.84
533,Madaoua,NE,2022-07-17 15:15:40,14.073,5.96,88.84,47,86,12.03
534,Fortuna,US,2022-07-17 15:15:41,40.5982,-124.1573,57.34,90,55,4.29
535,Caluquembe,AO,2022-07-17 15:15:41,-13.7833,14.6833,74.97,21,21,4.47
536,Asmar,AF,2022-07-17 15:15:42,35.0333,71.3581,85.01,62,54,4.43
537,Sile,TR,2022-07-17 15:15:42,41.1754,29.6133,83.07,62,0,5.99
538,Kichera,RU,2022-07-17 15:15:43,55.9375,110.0997,55.02,82,0,2.53
539,Utevka,RU,2022-07-17 15:15:43,52.9035,50.9495,78.33,61,78,1.07
540,Taksimo,RU,2022-07-17 15:15:44,56.3444,114.8794,57.33,95,100,0.36
541,Lagoa,PT,2022-07-17 15:15:44,39.05,-27.9833,70.21,89,20,10.63
542,Novoselytsya,UA,2022-07-17 15:15:44,48.2193,26.2653,74.57,35,28,20.47
543,Pangody,RU,2022-07-17 15:15:45,65.85,74.4859,69.01,47,87,16.06
544,Vanavara,RU,2022-07-17 15:15:45,60.34,102.2797,56.21,80,91,3.22
545,Prado,BR,2022-07-17 15:15:45,-17.3411,-39.2208,78.66,59,0,7.56
546,Praia Da Vitoria,PT,2022-07-17 15:15:46,38.7333,-27.0667,77.25,73,75,13.56
547,North Bend,US,2022-07-17 15:13:52,43.4065,-124.2243,63.25,95,100,4.61
548,Taltal,CL,2022-07-17 15:15:46,-25.4,-70.4833,62.4,53,0,5.44
549,Nanakuli,US,2022-07-17 15:15:47,21.3906,-158.1547,78.75,65,75,5.75
550,Phetchabun,TH,2022-07-17 15:15:47,16.25,101.0833,79.81,88,11,2.33
551,Treinta Y Tres,UY,2022-07-17 15:15:48,-33.2333,-54.3833,49.44,65,0,15.03
552,Pitimbu,BR,2022-07-17 15:15:48,-7.4706,-34.8086,81.19,81,43,18.32
553,Saint-Francois,FR,2022-07-17 15:16:48,46.4154,3.9054,89.04,25,0,8.05
554,Nanortalik,GL,2022-07-17 15:16:49,60.1432,-45.2371,43.97,79,74,12.12
555,Klyuchi,RU,2022-07-17 15:16:49,52.2667,79.1667,69.4,46,0,18.3
556,Palmer,US,2022-07-17 15:16:49,42.1584,-72.3287,85.57,60,20,4.61
557,Bandar,ID,2022-07-17 15:16:50,2.05,99.75,76.3,86,10,2.33
558,Hazorasp,UZ,2022-07-17 15:16:50,41.3194,61.0742,100.24,9,0,14.23
559,Liverpool,GB,2022-07-17 15:13:03,53.4106,-2.9779,90.75,29,0,10.36
560,Vernon,CA,2022-07-17 15:15:45,50.2581,-119.2691,68.36,59,1,1.14
561,Bo Phloi,TH,2022-07-17 15:16:51,14.3236,99.5161,80.89,75,67,6.02
562,Krasnoselkup,RU,2022-07-17 15:16:52,65.7,82.4667,60.01,62,78,9.53
563,Yilan,TW,2022-07-17 15:12:50,24.757,121.753,87.91,99,100,2.13
564,Lamu,KE,2022-07-17 15:16:52,-2.2717,40.902,77.22,80,43,17.9
565,Matamoros,MX,2022-07-17 15:16:53,25.5333,-103.25,80.71,39,40,10.36
566,Sitka,US,2022-07-17 15:16:53,57.0531,-135.33,55.29,88,100,6.91
567,Niono,ML,2022-07-17 15:16:54,14.2526,-5.993,88.7,49,100,6.17
568,Glace Bay,CA,2022-07-17 15:16:54,46.1969,-59.957,79.25,62,75,13.8
569,Lasko,SI,2022-07-17 15:16:54,46.1546,15.2356,82.18,45,13,4.32
570,Oyama,JP,2022-07-17 15:16:55,36.3,139.8,81.59,92,61,3.78
571,Monte Alegre,BR,2022-07-17 15:16:55,-2.0078,-54.0692,86.61,56,42,3.38
572,Villapinzon,CO,2022-07-17 15:16:56,5.2162,-73.5949,51.94,92,100,3.4
573,Candolim,IN,2022-07-17 15:16:56,15.5181,73.7626,80.6,89,75,6.91
